"","DBH","Area_alg","SFtot_alg","ARtot","LA","Asapwood","Kr","SFdaily","beta","tstud","hom","D2H","D18O"
"1",28.3020893251523,629.110416402841,0.0339005385499634,37.224541504954,0.142577285640873,0.0621963773715094,9.5908159725368e-10,0.0341227286936924,0.95024468133226,NA,1.3,11.8424392381727,-0.0713053768771376
"2",50.8399108913727,2030.01591501805,0.084645035228338,99.8252283320041,0.119689123546705,0.153334174077388,1.00993729322217e-09,0.0858143126196666,0.95024468133226,NA,1.3,11.0316696869557,0.154632485072254
"3",26.4374721469358,548.946140111746,0.03142888716024,35.5195946584158,0.123280052570626,0.0509290971990218,1.0650165121071e-09,0.033234053316488,0.95024468133226,NA,1.3,10.2221316702662,0.0181021573612967
"4",35.4784733057022,988.598000516267,0.045367323095817,58.9378674866736,0.110860961494036,0.0909849705422985,9.64414768153802e-10,0.0486676367971254,0.95024468133226,NA,1.3,11.0642904998806,0.198312196651808
"5",59.3258825270459,2764.25622512764,0.119461829828532,135.520517875583,0.11295969654806,0.201492065010157,1.0264824795071e-09,0.127237356096921,0.95024468133226,NA,1.3,10.0343051384181,-0.0192176631374179
"6",40.3951769135892,1281.58941074956,0.0553906195259552,70.9432496771835,0.154795822780579,0.107801573911898,1.03252149801701e-09,0.058348479779573,0.95024468133226,NA,1.3,12.7064101790255,0.00380491070801326
"7",33.6282735946588,888.175983563603,0.0420842677007836,49.8380029484784,0.142915961621329,0.0764441730755378,1.01611809362657e-09,0.0388672169071273,0.95024468133226,NA,1.3,10.6115829507773,-0.0443322487272844
"8",32.5584043888375,832.561084621015,0.0402953989425805,53.3339114721505,0.159009801074862,0.0806300433765452,1.03606302426197e-09,0.0389380063993783,0.95024468133226,NA,1.3,11.8569524423326,-0.0279228565194883
"9",39.8257133574225,1245.71016584117,0.0541246671364591,77.6817278027655,0.110237865759991,0.098840585644145,1.04305186741985e-09,0.0513422991722783,0.95024468133226,NA,1.3,9.93998901936421,0.120753143482787
"10",29.9490558006801,704.459696575648,0.0362448658518273,41.7786859439817,0.157435902198777,0.0682036107034459,9.04718590015545e-10,0.0386229445803797,0.95024468133226,NA,1.3,12.6143403372216,-0.140934796869252
